Designator,Mid X,Mid Y,Rotation,Layer
C1,110.38,-64.41,270.0,top
C2,119.01,-64.43,270.0,top
F1,106.25,-63.39,0.0,top
H1,63.08,-90.01,0.0,top
H2,63.07,-55.72,0.0,top
H3,127.85,-90.01,0.0,top
H4,127.85,-55.72,0.0,top
J1,128.12,-72.84,90.0,top
J2,114.82,-88.981351,0.0,top
J3,113.22,-54.276,180.0,top
U1,114.72,-64.3425,180.0,top
